master_index	master_digest_hex	weighting	saturation	adaptive_score	global_score	gain_numerator	gain_denominator	gain_percent_fixed_12	clears_5_percent	global_length
20	a09d950bfe0edffba9314ef310bb9f28600e8d59b86b89f910cf5d7a341eff86	balanced_cliff_presence	200000	21193542	16528068	4665474	16528068	28.227582316336	true	16
20	a09d950bfe0edffba9314ef310bb9f28600e8d59b86b89f910cf5d7a341eff86	no_cliff_only	200000	3103000	2912414	190586	2912414	6.543918550041	true	32
20	a09d950bfe0edffba9314ef310bb9f28600e8d59b86b89f910cf5d7a341eff86	cliff_only	200000	8781542	6271208	2510334	6271208	40.029512655297	true	8
20	a09d950bfe0edffba9314ef310bb9f28600e8d59b86b89f910cf5d7a341eff86	equal	1000000000000000000	12575744	8880504	3695240	8880504	41.610701374607	true	16
20	a09d950bfe0edffba9314ef310bb9f28600e8d59b86b89f910cf5d7a341eff86	balanced_cliff_presence	1000000000000000000	23090420	17285614	5804806	17285614	33.581717143516	true	24
20	a09d950bfe0edffba9314ef310bb9f28600e8d59b86b89f910cf5d7a341eff86	no_cliff_only	1000000000000000000	3504892	3314306	190586	3314306	5.750404458731	true	32
20	a09d950bfe0edffba9314ef310bb9f28600e8d59b86b89f910cf5d7a341eff86	cliff_only	1000000000000000000	9070852	6271208	2799644	6271208	44.642818417122	true	8
21	6565bd3b3da33242e756bc8ccceefc61a688f157d1687fdf7fccc8caa5c204e4	equal	200000	11807160	8278984	3528176	8278984	42.616050471894	true	16
21	6565bd3b3da33242e756bc8ccceefc61a688f157d1687fdf7fccc8caa5c204e4	balanced_cliff_presence	200000	21216996	15590838	5626158	15590838	36.086309151567	true	24
21	6565bd3b3da33242e756bc8ccceefc61a688f157d1687fdf7fccc8caa5c204e4	no_cliff_only	200000	3136612	2942874	193738	2942874	6.583292386966	true	32
21	6565bd3b3da33242e756bc8ccceefc61a688f157d1687fdf7fccc8caa5c204e4	cliff_only	200000	8670548	6172084	2498464	6172084	40.480071236879	true	8
21	6565bd3b3da33242e756bc8ccceefc61a688f157d1687fdf7fccc8caa5c204e4	equal	1000000000000000000	11863238	8319318	3543920	8319318	42.598684170986	true	16
21	6565bd3b3da33242e756bc8ccceefc61a688f157d1687fdf7fccc8caa5c204e4	balanced_cliff_presence	1000000000000000000	21320306	15610998	5709308	15610998	36.572344702113	true	16
21	6565bd3b3da33242e756bc8ccceefc61a688f157d1687fdf7fccc8caa5c204e4	no_cliff_only	1000000000000000000	3152356	2958618	193738	2958618	6.548260032218	true	32
21	6565bd3b3da33242e756bc8ccceefc61a688f157d1687fdf7fccc8caa5c204e4	cliff_only	1000000000000000000	8710882	6172084	2538798	6172084	41.133562018923	true	8
22	df62dd78722dc069ca01074c4306fc11854a897bafabca36dd0af8b0d3b384de	equal	200000	11811590	8367466	3444124	8367466	41.160896261783	true	16
22	df62dd78722dc069ca01074c4306fc11854a897bafabca36dd0af8b0d3b384de	balanced_cliff_presence	200000	21037748	15731506	5306242	15731506	33.730031949897	true	16
22	df62dd78722dc069ca01074c4306fc11854a897bafabca36dd0af8b0d3b384de	no_cliff_only	200000	3075386	2851058	224328	2851058	7.868236984305	true	32
22	df62dd78722dc069ca01074c4306fc11854a897bafabca36dd0af8b0d3b384de	cliff_only	200000	8736204	6118524	2617680	6118524	42.782867240531	true	8
22	df62dd78722dc069ca01074c4306fc11854a897bafabca36dd0af8b0d3b384de	equal	1000000000000000000	12300518	8472220	3828298	8472220	45.186480048913	true	16
22	df62dd78722dc069ca01074c4306fc11854a897bafabca36dd0af8b0d3b384de	balanced_cliff_presence	1000000000000000000	22547882	16662982	5884900	16662982	35.317207928329	true	24
22	df62dd78722dc069ca01074c4306fc11854a897bafabca36dd0af8b0d3b384de	no_cliff_only	1000000000000000000	3415788	3191460	224328	3191460	7.029008666880	true	32
22	df62dd78722dc069ca01074c4306fc11854a897bafabca36dd0af8b0d3b384de	cliff_only	1000000000000000000	8884730	6118524	2766206	6118524	45.210348116637	true	8
23	1edd6d23f9aca6c814b4ad29917fd8933de821e2b463ec1ea9e3fc1dad424fc7	equal	200000	11999372	8682862	3316510	8682862	38.196046418796	true	16
23	1edd6d23f9aca6c814b4ad29917fd8933de821e2b463ec1ea9e3fc1dad424fc7	balanced_cliff_presence	200000	21895460	16670944	5224516	16670944	31.339053145401	true	16
23	1edd6d23f9aca6c814b4ad29917fd8933de821e2b463ec1ea9e3fc1dad424fc7	no_cliff_only	200000	3298696	3079844	218852	3079844	7.105944327050	true	32
23	1edd6d23f9aca6c814b4ad29917fd8933de821e2b463ec1ea9e3fc1dad424fc7	cliff_only	200000	8700676	6318280	2382396	6318280	37.706401109163	true	8
23	1edd6d23f9aca6c814b4ad29917fd8933de821e2b463ec1ea9e3fc1dad424fc7	equal	1000000000000000000	12755456	8905876	3849580	8905876	43.225169539751	true	16
23	1edd6d23f9aca6c814b4ad29917fd8933de821e2b463ec1ea9e3fc1dad424fc7	balanced_cliff_presence	1000000000000000000	23712674	17679246	6033428	17679246	34.127179405728	true	24
23	1edd6d23f9aca6c814b4ad29917fd8933de821e2b463ec1ea9e3fc1dad424fc7	no_cliff_only	1000000000000000000	3652406	3433554	218852	3433554	6.373920433463	true	32
23	1edd6d23f9aca6c814b4ad29917fd8933de821e2b463ec1ea9e3fc1dad424fc7	cliff_only	1000000000000000000	9103050	6318280	2784770	6318280	44.074811499332	true	8
24	4cc255e6d533263b721460a764e495f044fd1a695192b5d36d3eb08b7debee1c	equal	200000	11963270	8541536	3421734	8541536	40.059937697388	true	16
24	4cc255e6d533263b721460a764e495f044fd1a695192b5d36d3eb08b7debee1c	balanced_cliff_presence	200000	21959966	16704542	5255424	16704542	31.461048138883	true	16
24	4cc255e6d533263b721460a764e495f044fd1a695192b5d36d3eb08b7debee1c	no_cliff_only	200000	3332232	3077922	254310	3077922	8.262392614238	true	32
24	4cc255e6d533263b721460a764e495f044fd1a695192b5d36d3eb08b7debee1c	cliff_only	200000	8631038	6190004	2441034	6190004	39.435095680067	true	8
24	4cc255e6d533263b721460a764e495f044fd1a695192b5d36d3eb08b7debee1c	equal	1000000000000000000	12362552	8609736	3752816	8609736	43.588049621963	true	16
24	4cc255e6d533263b721460a764e495f044fd1a695192b5d36d3eb08b7debee1c	balanced_cliff_presence	1000000000000000000	23110034	17058802	6051232	17058802	35.472784079445	true	24
24	4cc255e6d533263b721460a764e495f044fd1a695192b5d36d3eb08b7debee1c	no_cliff_only	1000000000000000000	3582494	3328184	254310	3328184	7.641103977424	true	32
24	4cc255e6d533263b721460a764e495f044fd1a695192b5d36d3eb08b7debee1c	cliff_only	1000000000000000000	8780058	6190004	2590054	6190004	41.842525465250	true	8
25	14313ecee5c335db01edae09d99ef48124246e4ae42e83b6fc17d450b99e163c	equal	200000	11773758	8549826	3223932	8549826	37.707574399760	true	16
25	14313ecee5c335db01edae09d99ef48124246e4ae42e83b6fc17d450b99e163c	balanced_cliff_presence	200000	20990046	16221918	4768128	16221918	29.393121084695	true	16
25	14313ecee5c335db01edae09d99ef48124246e4ae42e83b6fc17d450b99e163c	no_cliff_only	200000	3072096	2879708	192388	2879708	6.680816249425	true	32
25	14313ecee5c335db01edae09d99ef48124246e4ae42e83b6fc17d450b99e163c	cliff_only	200000	8701662	6236006	2465656	6236006	39.539025459565	true	8
25	14313ecee5c335db01edae09d99ef48124246e4ae42e83b6fc17d450b99e163c	equal	1000000000000000000	12613954	8896572	3717382	8896572	41.784431126955	true	16
25	14313ecee5c335db01edae09d99ef48124246e4ae42e83b6fc17d450b99e163c	balanced_cliff_presence	1000000000000000000	23084692	17361262	5723430	17361262	32.966670280075	true	24
25	14313ecee5c335db01edae09d99ef48124246e4ae42e83b6fc17d450b99e163c	no_cliff_only	1000000000000000000	3490246	3297858	192388	3297858	5.833726012460	true	32
25	14313ecee5c335db01edae09d99ef48124246e4ae42e83b6fc17d450b99e163c	cliff_only	1000000000000000000	9123708	6236006	2887702	6236006	46.306915035040	true	8
26	81e610a6a793092ba190329ecd087f8c3b4e330391b8bf77d20e63defdeacb89	equal	200000	11744030	8726702	3017328	8726702	34.575811113981	true	16
26	81e610a6a793092ba190329ecd087f8c3b4e330391b8bf77d20e63defdeacb89	balanced_cliff_presence	200000	22159910	17729678	4430232	17729678	24.987661930465	true	16
26	81e610a6a793092ba190329ecd087f8c3b4e330391b8bf77d20e63defdeacb89	no_cliff_only	200000	3471960	3235262	236698	3235262	7.316192629840	true	32
26	81e610a6a793092ba190329ecd087f8c3b4e330391b8bf77d20e63defdeacb89	cliff_only	200000	8272070	5928226	2343844	5928226	39.537021699240	true	8
26	81e610a6a793092ba190329ecd087f8c3b4e330391b8bf77d20e63defdeacb89	equal	1000000000000000000	12705666	8955122	3750544	8955122	41.881551139113	true	16
26	81e610a6a793092ba190329ecd087f8c3b4e330391b8bf77d20e63defdeacb89	balanced_cliff_presence	1000000000000000000	25491264	19349266	6141998	19349266	31.742795824917	true	24
26	81e610a6a793092ba190329ecd087f8c3b4e330391b8bf77d20e63defdeacb89	no_cliff_only	1000000000000000000	4261866	4025168	236698	4025168	5.880450207296	true	32
26	81e610a6a793092ba190329ecd087f8c3b4e330391b8bf77d20e63defdeacb89	cliff_only	1000000000000000000	8443800	5928226	2515574	5928226	42.433841085006	true	8
27	a25f4157184dd251ead3f8a2c8b05c19adbe637821ffc688246f3e28746ebbf8	equal	200000	12351154	8611942	3739212	8611942	43.418917591410	true	16
27	a25f4157184dd251ead3f8a2c8b05c19adbe637821ffc688246f3e28746ebbf8	balanced_cliff_presence	200000	21876154	16019524	5856630	16019524	36.559325982470	true	16
27	a25f4157184dd251ead3f8a2c8b05c19adbe637821ffc688246f3e28746ebbf8	no_cliff_only	200000	3175000	2969468	205532	2969468	6.921509172687	true	32
27	a25f4157184dd251ead3f8a2c8b05c19adbe637821ffc688246f3e28746ebbf8	cliff_only	200000	9176154	6467950	2708204	6467950	41.871133821381	true	8
27	a25f4157184dd251ead3f8a2c8b05c19adbe637821ffc688246f3e28746ebbf8	equal	1000000000000000000	12689874	8658246	4031628	8658246	46.564026940329	true	16
27	a25f4157184dd251ead3f8a2c8b05c19adbe637821ffc688246f3e28746ebbf8	balanced_cliff_presence	1000000000000000000	22705062	16387594	6317468	16387594	38.550308239269	true	24
27	a25f4157184dd251ead3f8a2c8b05c19adbe637821ffc688246f3e28746ebbf8	no_cliff_only	1000000000000000000	3338396	3132864	205532	3132864	6.560514596229	true	32
27	a25f4157184dd251ead3f8a2c8b05c19adbe637821ffc688246f3e28746ebbf8	cliff_only	1000000000000000000	9351478	6467950	2883528	6467950	44.581791757821	true	8
28	65a0be987b24bbc5458c766d0b0211e02b4b58e17b0204cf64309b0a92eb2e54	equal	200000	12176616	8626592	3550024	8626592	41.152102707535	true	16
28	65a0be987b24bbc5458c766d0b0211e02b4b58e17b0204cf64309b0a92eb2e54	balanced_cliff_presence	200000	21707664	16096102	5611562	16096102	34.862863070823	true	24
28	65a0be987b24bbc5458c766d0b0211e02b4b58e17b0204cf64309b0a92eb2e54	no_cliff_only	200000	3177016	2978016	199000	2978016	6.682301236797	true	32
28	65a0be987b24bbc5458c766d0b0211e02b4b58e17b0204cf64309b0a92eb2e54	cliff_only	200000	8999600	6661348	2338252	6661348	35.101784203438	true	8
28	65a0be987b24bbc5458c766d0b0211e02b4b58e17b0204cf64309b0a92eb2e54	equal	1000000000000000000	12759424	8912300	3847124	8912300	43.166455348227	true	16
28	65a0be987b24bbc5458c766d0b0211e02b4b58e17b0204cf64309b0a92eb2e54	balanced_cliff_presence	1000000000000000000	22600816	16593346	6007470	16593346	36.204090483017	true	24
28	65a0be987b24bbc5458c766d0b0211e02b4b58e17b0204cf64309b0a92eb2e54	no_cliff_only	1000000000000000000	3280464	3081464	199000	3081464	6.457969328864	true	32
28	65a0be987b24bbc5458c766d0b0211e02b4b58e17b0204cf64309b0a92eb2e54	cliff_only	1000000000000000000	9478960	6661348	2817612	6661348	42.297925284792	true	8
29	b4d5a32eaf9cbb0dd88b18e80df8563bf98e062fbb2bf7341fb73f4fd2ea6275	equal	200000	11816250	8380292	3435958	8380292	41.000456785993	true	16
29	b4d5a32eaf9cbb0dd88b18e80df8563bf98e062fbb2bf7341fb73f4fd2ea6275	balanced_cliff_presence	200000	21365724	16154552	5211172	16154552	32.258226659582	true	16
29	b4d5a32eaf9cbb0dd88b18e80df8563bf98e062fbb2bf7341fb73f4fd2ea6275	no_cliff_only	200000	3183158	3011806	171352	3011806	5.689343868762	true	32
29	b4d5a32eaf9cbb0dd88b18e80df8563bf98e062fbb2bf7341fb73f4fd2ea6275	cliff_only	200000	8633092	6212352	2420740	6212352	38.966562100795	true	8
29	b4d5a32eaf9cbb0dd88b18e80df8563bf98e062fbb2bf7341fb73f4fd2ea6275	equal	1000000000000000000	12456026	8627996	3828030	8627996	44.367544908458	true	16
29	b4d5a32eaf9cbb0dd88b18e80df8563bf98e062fbb2bf7341fb73f4fd2ea6275	balanced_cliff_presence	1000000000000000000	23196728	17012726	6184002	17012726	36.349271715773	true	24
29	b4d5a32eaf9cbb0dd88b18e80df8563bf98e062fbb2bf7341fb73f4fd2ea6275	no_cliff_only	1000000000000000000	3580234	3408882	171352	3408882	5.026633365426	true	32
29	b4d5a32eaf9cbb0dd88b18e80df8563bf98e062fbb2bf7341fb73f4fd2ea6275	cliff_only	1000000000000000000	8875792	6212352	2663440	6212352	42.873295009684	true	8
30	51eafb2a953c5125e250865358c685d7ad698aa3dc8a07c3996308a1f7732862	equal	200000	11921506	8634884	3286622	8634884	38.062144204832	true	16
30	51eafb2a953c5125e250865358c685d7ad698aa3dc8a07c3996308a1f7732862	balanced_cliff_presence	200000	21136498	16508990	4627508	16508990	28.030230801521	true	16
30	51eafb2a953c5125e250865358c685d7ad698aa3dc8a07c3996308a1f7732862	no_cliff_only	200000	3071664	2898078	173586	2898078	5.989693859171	true	32
30	51eafb2a953c5125e250865358c685d7ad698aa3dc8a07c3996308a1f7732862	cliff_only	200000	8849842	6252644	2597198	6252644	41.537595935415	true	8
30	51eafb2a953c5125e250865358c685d7ad698aa3dc8a07c3996308a1f7732862	equal	1000000000000000000	12555238	8706340	3848898	8706340	44.207990958313	true	16
30	51eafb2a953c5125e250865358c685d7ad698aa3dc8a07c3996308a1f7732862	balanced_cliff_presence	1000000000000000000	23180824	17242036	5938788	17242036	34.443658509935	true	24
30	51eafb2a953c5125e250865358c685d7ad698aa3dc8a07c3996308a1f7732862	no_cliff_only	1000000000000000000	3541862	3368276	173586	3368276	5.153556300018	true	32
30	51eafb2a953c5125e250865358c685d7ad698aa3dc8a07c3996308a1f7732862	cliff_only	1000000000000000000	9013376	6252644	2760732	6252644	44.153033500708	true	8
31	75c225ceb5defb898a07ca416f6a925928e0f0c3c47ca4d54fad4953a800555a	equal	200000	11846908	8269454	3577454	8269454	43.261066571021	true	16
31	75c225ceb5defb898a07ca416f6a925928e0f0c3c47ca4d54fad4953a800555a	balanced_cliff_presence	200000	20735608	15503660	5231948	15503660	33.746534689228	true	16
31	75c225ceb5defb898a07ca416f6a925928e0f0c3c47ca4d54fad4953a800555a	no_cliff_only	200000	2962900	2796954	165946	2796954	5.933097219332	true	32
31	75c225ceb5defb898a07ca416f6a925928e0f0c3c47ca4d54fad4953a800555a	cliff_only	200000	8884008	6341522	2542486	6341522	40.092678066874	true	8
31	75c225ceb5defb898a07ca416f6a925928e0f0c3c47ca4d54fad4953a800555a	equal	1000000000000000000	12285510	8474014	3811496	8474014	44.978637042611	true	16
31	75c225ceb5defb898a07ca416f6a925928e0f0c3c47ca4d54fad4953a800555a	balanced_cliff_presence	1000000000000000000	22098672	16124726	5973946	16124726	37.048356666650	true	24
31	75c225ceb5defb898a07ca416f6a925928e0f0c3c47ca4d54fad4953a800555a	no_cliff_only	1000000000000000000	3271054	3105108	165946	3105108	5.344290762189	true	32
31	75c225ceb5defb898a07ca416f6a925928e0f0c3c47ca4d54fad4953a800555a	cliff_only	1000000000000000000	9014456	6341522	2672934	6341522	42.149723678322	true	8
32	930d534adc0dd6daa4b8ee26387f723276ea160a880edc2a5a66b827f77cd456	equal	200000	12162868	8414496	3748372	8414496	44.546601483915	true	16
32	930d534adc0dd6daa4b8ee26387f723276ea160a880edc2a5a66b827f77cd456	balanced_cliff_presence	200000	21916858	16220602	5696256	16220602	35.117414261197	true	24
32	930d534adc0dd6daa4b8ee26387f723276ea160a880edc2a5a66b827f77cd456	no_cliff_only	200000	3251330	3043350	207980	3043350	6.833916572198	true	32
32	930d534adc0dd6daa4b8ee26387f723276ea160a880edc2a5a66b827f77cd456	cliff_only	200000	8911538	6267658	2643880	6267658	42.182901492072	true	8
32	930d534adc0dd6daa4b8ee26387f723276ea160a880edc2a5a66b827f77cd456	equal	1000000000000000000	12619172	8552834	4066338	8552834	47.543749826081	true	16
32	930d534adc0dd6daa4b8ee26387f723276ea160a880edc2a5a66b827f77cd456	balanced_cliff_presence	1000000000000000000	23028746	16656326	6372420	16656326	38.258256952944	true	24
32	930d534adc0dd6daa4b8ee26387f723276ea160a880edc2a5a66b827f77cd456	no_cliff_only	1000000000000000000	3469858	3261878	207980	3261878	6.376081508873	true	32
32	930d534adc0dd6daa4b8ee26387f723276ea160a880edc2a5a66b827f77cd456	cliff_only	1000000000000000000	9149314	6267658	2881656	6267658	45.976599233717	true	8
33	aec1e85e345889479be3a506ffac734373428c2a159c968af4bb1550c4db1119	equal	200000	11468184	8034444	3433740	8034444	42.737742649025	true	16
33	aec1e85e345889479be3a506ffac734373428c2a159c968af4bb1550c4db1119	balanced_cliff_presence	200000	20333352	15035874	5297478	15035874	35.232258530498	true	16
33	aec1e85e345889479be3a506ffac734373428c2a159c968af4bb1550c4db1119	no_cliff_only	200000	2955056	2734704	220352	2734704	8.057617935981	true	32
33	aec1e85e345889479be3a506ffac734373428c2a159c968af4bb1550c4db1119	cliff_only	200000	8513128	6075372	2437756	6075372	40.125213731768	true	8
33	aec1e85e345889479be3a506ffac734373428c2a159c968af4bb1550c4db1119	equal	1000000000000000000	11642216	8109464	3532752	8109464	43.563323050697	true	16
33	aec1e85e345889479be3a506ffac734373428c2a159c968af4bb1550c4db1119	balanced_cliff_presence	1000000000000000000	20804420	15110894	5693526	15110894	37.678286936564	true	16
33	aec1e85e345889479be3a506ffac734373428c2a159c968af4bb1550c4db1119	no_cliff_only	1000000000000000000	3054068	2833716	220352	2833716	7.776079183658	true	32
33	aec1e85e345889479be3a506ffac734373428c2a159c968af4bb1550c4db1119	cliff_only	1000000000000000000	8588148	6075372	2512776	6075372	41.360035237348	true	8
34	1050a071b6d47e1f3d009b8cee27d348f41ca4cc3fd5064f8e661e602203f5ba	equal	200000	12075980	8866992	3208988	8866992	36.190266101514	true	16
34	1050a071b6d47e1f3d009b8cee27d348f41ca4cc3fd5064f8e661e602203f5ba	balanced_cliff_presence	200000	21756542	16914870	4841672	16914870	28.623761223113	true	16
34	1050a071b6d47e1f3d009b8cee27d348f41ca4cc3fd5064f8e661e602203f5ba	no_cliff_only	200000	3226854	3020924	205930	3020924	6.816788505768	true	32
34	1050a071b6d47e1f3d009b8cee27d348f41ca4cc3fd5064f8e661e602203f5ba	cliff_only	200000	8849126	6395070	2454056	6395070	38.374185114471	true	8
34	1050a071b6d47e1f3d009b8cee27d348f41ca4cc3fd5064f8e661e602203f5ba	equal	1000000000000000000	12861180	9097400	3763780	9097400	41.372040363181	true	16
34	1050a071b6d47e1f3d009b8cee27d348f41ca4cc3fd5064f8e661e602203f5ba	balanced_cliff_presence	1000000000000000000	23690196	17311222	6378974	17311222	36.848779364045	true	24
34	1050a071b6d47e1f3d009b8cee27d348f41ca4cc3fd5064f8e661e602203f5ba	no_cliff_only	1000000000000000000	3609672	3403742	205930	3403742	6.050106030363	true	32
34	1050a071b6d47e1f3d009b8cee27d348f41ca4cc3fd5064f8e661e602203f5ba	cliff_only	1000000000000000000	9251508	6414774	2836734	6414774	44.221885291672	true	16
35	dafaa7ec57904b7a62e6c02eca50e10386399171f3e815973747146a4304cf0d	equal	200000	11709324	8413006	3296318	8413006	39.181215370582	true	16
35	dafaa7ec57904b7a62e6c02eca50e10386399171f3e815973747146a4304cf0d	balanced_cliff_presence	200000	20875200	15751702	5123498	15751702	32.526631090405	true	16
35	dafaa7ec57904b7a62e6c02eca50e10386399171f3e815973747146a4304cf0d	no_cliff_only	200000	3055292	2891854	163438	2891854	5.651668445226	true	32
35	dafaa7ec57904b7a62e6c02eca50e10386399171f3e815973747146a4304cf0d	cliff_only	200000	8654032	6328950	2325082	6328950	36.737247094700	true	8
35	dafaa7ec57904b7a62e6c02eca50e10386399171f3e815973747146a4304cf0d	equal	1000000000000000000	12230428	8634468	3595960	8634468	41.646572782481	true	16
35	dafaa7ec57904b7a62e6c02eca50e10386399171f3e815973747146a4304cf0d	balanced_cliff_presence	1000000000000000000	22247320	16223554	6023766	16223554	37.129755909217	true	24
35	dafaa7ec57904b7a62e6c02eca50e10386399171f3e815973747146a4304cf0d	no_cliff_only	1000000000000000000	3338964	3175526	163438	3175526	5.146800876453	true	32
35	dafaa7ec57904b7a62e6c02eca50e10386399171f3e815973747146a4304cf0d	cliff_only	1000000000000000000	8891464	6328950	2562514	6328950	40.488769859139	true	8
36	379883a44ccd41a8f02916d59c4d597e4f19afc0afa7a57e3373e74ff15b0580	equal	200000	12027132	8519262	3507870	8519262	41.175749730434	true	16
36	379883a44ccd41a8f02916d59c4d597e4f19afc0afa7a57e3373e74ff15b0580	balanced_cliff_presence	200000	21616164	16312296	5303868	16312296	32.514539951948	true	16
36	379883a44ccd41a8f02916d59c4d597e4f19afc0afa7a57e3373e74ff15b0580	no_cliff_only	200000	3196344	3040724	155620	3040724	5.117860088584	true	32
36	379883a44ccd41a8f02916d59c4d597e4f19afc0afa7a57e3373e74ff15b0580	cliff_only	200000	8830788	6331684	2499104	6331684	39.469815613034	true	8
36	379883a44ccd41a8f02916d59c4d597e4f19afc0afa7a57e3373e74ff15b0580	equal	1000000000000000000	12308390	8541258	3767132	8541258	44.105118941496	true	16
36	379883a44ccd41a8f02916d59c4d597e4f19afc0afa7a57e3373e74ff15b0580	balanced_cliff_presence	1000000000000000000	22540838	16668070	5872768	16668070	35.233641327400	true	24
36	379883a44ccd41a8f02916d59c4d597e4f19afc0afa7a57e3373e74ff15b0580	no_cliff_only	1000000000000000000	3410816	3255196	155620	3255196	4.780664512982	false	32
36	379883a44ccd41a8f02916d59c4d597e4f19afc0afa7a57e3373e74ff15b0580	cliff_only	1000000000000000000	8897574	6331684	2565890	6331684	40.524606092155	true	8
37	4093c5b80ca264c5212c9fed90d8b4dc9c69f390e2c5fed166a7331e2d16a974	equal	200000	11511772	8329768	3182004	8329768	38.200391655566	true	16
37	4093c5b80ca264c5212c9fed90d8b4dc9c69f390e2c5fed166a7331e2d16a974	balanced_cliff_presence	200000	20643010	15580228	5062782	15580228	32.494915992244	true	16
37	4093c5b80ca264c5212c9fed90d8b4dc9c69f390e2c5fed166a7331e2d16a974	no_cliff_only	200000	3043746	2836152	207594	2836152	7.319565382955	true	32
37	4093c5b80ca264c5212c9fed90d8b4dc9c69f390e2c5fed166a7331e2d16a974	cliff_only	200000	8468026	6138510	2329516	6138510	37.949209172910	true	8
37	4093c5b80ca264c5212c9fed90d8b4dc9c69f390e2c5fed166a7331e2d16a974	equal	1000000000000000000	11839006	8358152	3480854	8358152	41.646215574926	true	16
37	4093c5b80ca264c5212c9fed90d8b4dc9c69f390e2c5fed166a7331e2d16a974	balanced_cliff_presence	1000000000000000000	21477964	15807410	5670554	15807410	35.872758408873	true	24
37	4093c5b80ca264c5212c9fed90d8b4dc9c69f390e2c5fed166a7331e2d16a974	no_cliff_only	1000000000000000000	3212986	3005392	207594	3005392	6.907385126466	true	32
37	4093c5b80ca264c5212c9fed90d8b4dc9c69f390e2c5fed166a7331e2d16a974	cliff_only	1000000000000000000	8626020	6138510	2487510	6138510	40.523025946036	true	8
38	a71a1663bd8876edd74b325a0b0ee994d7a789da70ced9dbc2211d02d4dca7dd	equal	200000	12184782	8743944	3440838	8743944	39.351098314445	true	16
38	a71a1663bd8876edd74b325a0b0ee994d7a789da70ced9dbc2211d02d4dca7dd	balanced_cliff_presence	200000	21449442	16500978	4948464	16500978	29.988913384407	true	16
38	a71a1663bd8876edd74b325a0b0ee994d7a789da70ced9dbc2211d02d4dca7dd	no_cliff_only	200000	3088220	2900972	187248	2900972	6.454664160840	true	32
38	a71a1663bd8876edd74b325a0b0ee994d7a789da70ced9dbc2211d02d4dca7dd	cliff_only	200000	9096562	6339640	2756922	6339640	43.487043428333	true	8
38	a71a1663bd8876edd74b325a0b0ee994d7a789da70ced9dbc2211d02d4dca7dd	equal	1000000000000000000	12851658	8947506	3904152	8947506	43.633969063558	true	16
38	a71a1663bd8876edd74b325a0b0ee994d7a789da70ced9dbc2211d02d4dca7dd	balanced_cliff_presence	1000000000000000000	23859012	17541738	6317274	17541738	36.012816974008	true	24
38	a71a1663bd8876edd74b325a0b0ee994d7a789da70ced9dbc2211d02d4dca7dd	no_cliff_only	1000000000000000000	3669118	3481870	187248	3481870	5.377799860420	true	32
38	a71a1663bd8876edd74b325a0b0ee994d7a789da70ced9dbc2211d02d4dca7dd	cliff_only	1000000000000000000	9182540	6339640	2842900	6339640	44.843240310175	true	8
39	b3f3913180f8c8354bc142cb7a226c2cd6d9c475a0833dc864677a4e257ab387	equal	200000	12275344	8968970	3306374	8968970	36.864589802396	true	16
39	b3f3913180f8c8354bc142cb7a226c2cd6d9c475a0833dc864677a4e257ab387	balanced_cliff_presence	200000	22433338	17404802	5028536	17404802	28.891658750269	true	16
39	b3f3913180f8c8354bc142cb7a226c2cd6d9c475a0833dc864677a4e257ab387	no_cliff_only	200000	3385998	3155078	230920	3155078	7.318994966210	true	32
39	b3f3913180f8c8354bc142cb7a226c2cd6d9c475a0833dc864677a4e257ab387	cliff_only	200000	8889346	6398596	2490750	6398596	38.926508252748	true	8
39	b3f3913180f8c8354bc142cb7a226c2cd6d9c475a0833dc864677a4e257ab387	equal	1000000000000000000	13256946	9246204	4010742	9246204	43.377174027309	true	16
39	b3f3913180f8c8354bc142cb7a226c2cd6d9c475a0833dc864677a4e257ab387	balanced_cliff_presence	1000000000000000000	25531770	18950174	6581596	18950174	34.731058406113	true	24
39	b3f3913180f8c8354bc142cb7a226c2cd6d9c475a0833dc864677a4e257ab387	no_cliff_only	1000000000000000000	4091608	3860688	230920	3860688	5.981317319607	true	32
39	b3f3913180f8c8354bc142cb7a226c2cd6d9c475a0833dc864677a4e257ab387	cliff_only	1000000000000000000	9165338	6398596	2766742	6398596	43.239829487594	true	8
40	8bdda74dc2fefd7bb9585aab059f056ab7e11aa69b264e050dbf7d69f90ee33b	equal	200000	12286484	8947018	3339466	8947018	37.324905348352	true	16
40	8bdda74dc2fefd7bb9585aab059f056ab7e11aa69b264e050dbf7d69f90ee33b	balanced_cliff_presence	200000	22594298	17268496	5325802	17268496	30.841145633065	true	16
40	8bdda74dc2fefd7bb9585aab059f056ab7e11aa69b264e050dbf7d69f90ee33b	no_cliff_only	200000	3435938	3216948	218990	3216948	6.807383893056	true	32
40	8bdda74dc2fefd7bb9585aab059f056ab7e11aa69b264e050dbf7d69f90ee33b	cliff_only	200000	8850546	6473938	2376608	6473938	36.710391727570	true	8
40	8bdda74dc2fefd7bb9585aab059f056ab7e11aa69b264e050dbf7d69f90ee33b	equal	1000000000000000000	13151516	9246468	3905048	9246468	42.232861239557	true	16
40	8bdda74dc2fefd7bb9585aab059f056ab7e11aa69b264e050dbf7d69f90ee33b	balanced_cliff_presence	1000000000000000000	25296488	18727394	6569094	18727394	35.077459255676	true	24
